uid,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20,Unnamed: 0,kmeans_0,kmeans_1,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,label
kn10876,3,0,2,0,0,0,2,0,1,0,1,4,1,0,4,2,1,0,1,0,10875,0,0,0,0,0,0,0,1,0,0,0
kn10877,2,2,4,1,2,3,1,1,0,0,2,0,1,1,2,0,0,0,0,0,10876,0,0,0,0,0,0,0,1,0,0,0
kn10878,4,0,0,3,1,1,1,1,0,0,1,1,5,2,1,3,0,0,1,0,10877,0,0,0,0,0,0,0,1,0,0,0
kn10879,2,2,1,0,3,3,1,3,2,1,1,2,0,0,0,0,1,0,0,0,10878,0,0,0,0,0,0,0,1,0,0,0
kn10880,5,0,0,0,1,0,2,2,1,0,2,0,1,1,1,0,3,1,3,0,10879,0,0,0,0,0,0,0,1,0,0,0
kn10881,3,1,3,3,0,0,3,0,3,1,2,0,0,0,1,0,0,0,0,0,10880,0,0,0,0,0,0,0,1,0,0,0
kn10882,7,4,0,3,1,0,2,1,0,2,0,1,0,0,0,0,0,1,0,0,10881,0,0,0,0,0,0,0,1,0,0,0
kn10883,6,1,1,3,0,1,0,2,1,0,3,0,1,0,1,1,0,1,0,0,10882,0,0,0,0,0,0,0,1,0,0,0
kn10884,4,2,1,1,1,1,2,2,0,1,0,1,1,3,1,1,1,0,2,0,10883,0,0,0,0,0,0,0,1,0,0,1
kn10885,11,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,10884,0,0,0,0,0,0,0,1,0,0,1
kn10886,2,1,1,1,1,3,1,2,2,3,1,0,0,0,0,0,0,1,0,0,10885,0,0,0,0,0,0,0,1,0,0,0
kn10887,2,2,2,0,1,1,0,1,0,0,1,1,0,1,3,3,2,2,0,0,10886,0,0,0,0,0,0,0,1,0,0,0
kn10888,3,1,1,1,1,0,4,3,4,2,1,0,0,0,0,0,0,1,0,0,10887,0,0,0,0,0,0,0,1,0,0,0
kn10889,6,3,2,2,1,1,1,3,1,0,0,0,0,1,0,0,0,0,1,0,10888,0,0,0,0,0,0,0,1,0,0,0
kn10890,2,1,1,0,0,0,1,1,0,2,0,0,1,1,3,4,2,1,0,0,10889,0,0,0,0,0,0,0,1,0,0,0
kn10891,4,3,2,1,1,2,2,1,0,1,1,0,0,1,1,0,0,0,2,0,10890,0,0,0,0,0,0,0,1,0,0,0
kn10892,6,3,3,0,1,1,3,0,1,0,1,0,2,2,1,0,0,0,0,0,10891,0,0,0,0,0,0,0,1,0,0,0
kn10893,2,3,2,1,2,3,1,1,1,0,1,1,3,0,0,0,0,1,0,0,10892,0,0,0,0,0,0,0,1,0,0,0
kn10894,5,3,6,2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,10893,0,0,0,0,0,0,0,1,0,0,0
kn10895,1,1,2,0,2,1,0,1,1,1,2,2,3,1,0,0,0,0,0,0,10894,0,0,0,0,0,0,0,1,0,0,0
kn10896,4,4,3,3,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,10895,0,0,0,0,0,0,0,1,0,0,0
kn10897,3,0,2,0,1,1,0,2,3,2,0,1,1,2,2,0,0,1,2,0,10896,0,0,0,0,0,0,0,1,0,0,0
kn10898,2,3,3,0,1,0,1,1,1,1,0,2,3,3,1,0,1,1,0,0,10897,0,0,0,0,0,0,0,1,0,0,0
kn10899,1,3,2,0,1,1,3,1,2,2,0,0,4,0,0,0,2,0,0,0,10898,0,0,0,0,0,0,0,1,0,0,0
kn10900,3,1,2,4,0,4,2,1,1,1,1,0,0,2,1,0,0,0,0,0,10899,0,0,0,0,0,0,0,1,0,0,0
kn10901,6,0,0,1,0,1,2,1,0,0,1,1,1,2,3,0,2,0,1,0,10900,0,0,0,0,0,0,0,1,0,0,0
kn10902,3,1,6,3,2,4,2,0,0,1,1,0,2,0,0,0,0,0,0,0,10901,0,0,0,0,0,0,0,1,0,0,0
kn10903,3,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,10902,0,0,0,0,0,0,1,0,0,0,0
kn10904,3,0,2,1,2,0,1,1,0,0,0,1,1,0,1,1,2,2,6,0,10903,0,0,0,0,0,0,0,1,0,0,0
kn10905,3,0,3,3,1,2,5,1,1,0,0,2,0,1,1,0,0,0,0,0,10904,0,0,0,0,0,0,0,1,0,0,0
kn10906,2,6,3,2,1,2,1,2,0,0,0,0,0,0,0,2,0,1,0,0,10905,0,0,0,0,0,0,0,1,0,0,0
kn10907,2,1,0,1,1,0,1,2,1,3,3,1,1,0,0,1,2,0,0,0,10906,0,0,0,0,0,0,0,1,0,0,0
kn10908,5,4,2,2,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,10907,0,0,0,0,0,0,0,1,0,0,0
kn10909,3,2,1,1,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,10908,0,0,0,0,0,0,1,0,0,0,0
kn10910,2,1,1,0,0,3,1,1,0,3,1,3,2,1,1,0,0,0,0,0,10909,0,0,0,0,0,0,0,1,0,0,0
kn10911,2,1,1,0,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,10910,0,0,0,0,0,0,1,0,0,0,0
kn10912,2,1,1,1,0,0,2,0,0,0,2,2,1,3,3,4,0,1,0,0,10911,0,0,0,0,0,0,0,1,0,0,0
kn10913,3,0,1,3,3,0,1,1,2,3,1,2,1,0,1,1,0,2,0,0,10912,0,0,0,0,0,0,0,1,0,0,0
kn10914,3,0,1,2,0,0,2,0,1,0,2,0,1,2,1,0,0,0,0,0,10913,0,0,0,0,0,0,1,0,0,0,0
kn10915,2,3,3,3,3,1,4,1,1,1,0,1,1,0,0,0,0,0,0,0,10914,0,0,0,0,0,0,0,1,0,0,0
kn10916,1,2,3,1,0,2,1,2,0,1,0,0,2,2,0,2,0,2,0,0,10915,0,0,0,0,0,0,0,1,0,0,0
kn10917,2,1,0,0,2,0,2,1,1,3,0,4,2,2,0,0,0,1,0,0,10916,0,0,0,0,0,0,0,1,0,0,0
kn10918,2,1,0,0,1,1,2,0,5,3,2,0,1,1,3,0,0,0,0,0,10917,0,0,0,0,0,0,0,1,0,0,0
kn10919,4,0,0,2,1,1,1,2,4,0,1,0,2,1,2,1,0,0,0,0,10918,0,0,0,0,0,0,0,1,0,0,0
kn10920,2,4,4,6,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,10919,0,0,0,0,0,0,0,1,0,0,0
kn10921,3,2,2,1,3,1,2,1,2,1,0,0,0,0,1,0,2,0,0,0,10920,0,0,0,0,0,0,0,1,0,0,0
kn10922,3,1,3,2,6,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10921,0,0,0,0,0,0,0,1,0,0,0
kn10923,2,1,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,10922,0,0,0,0,0,0,1,0,0,0,0
kn10924,3,0,1,0,0,1,1,0,0,0,1,1,0,3,2,0,4,4,1,0,10923,0,0,0,0,0,0,0,1,0,0,0
kn10925,2,1,2,4,0,3,0,1,0,2,1,4,0,0,0,1,0,0,0,0,10924,0,0,0,0,0,0,0,1,0,0,0
kn10926,2,1,0,0,3,2,3,1,0,1,4,3,0,0,0,0,0,1,0,0,10925,0,0,0,0,0,0,0,1,0,0,0
kn10927,2,1,0,0,0,0,1,2,0,1,1,0,2,0,1,2,5,0,2,0,10926,0,0,0,0,0,0,0,1,0,0,0
kn10928,1,1,0,0,2,0,2,3,1,0,1,2,1,0,0,1,3,1,2,0,10927,0,0,0,0,0,0,0,1,0,0,0
kn10929,1,0,0,3,5,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,10928,0,0,0,0,0,0,0,1,0,0,0
kn10930,3,5,6,1,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,10929,0,0,0,0,0,0,0,1,0,0,0
kn10931,3,1,2,1,1,2,1,0,0,2,0,2,0,2,0,2,1,2,4,0,10930,0,0,0,0,0,0,0,1,0,0,0
kn10932,2,2,0,0,2,1,3,0,1,0,0,1,0,1,0,0,1,0,0,0,10931,0,0,0,0,0,0,1,0,0,0,0
kn10933,4,2,1,2,1,2,1,2,0,0,1,0,5,1,0,1,0,0,0,0,10932,0,0,0,0,0,0,0,1,0,0,0
kn10934,3,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,2,4,4,0,10933,0,0,0,0,0,0,0,1,0,0,0
kn10935,3,0,1,0,1,0,1,0,0,3,1,0,2,2,2,1,1,3,0,0,10934,0,0,0,0,0,0,0,1,0,0,0
kn10936,2,1,2,2,0,0,1,1,1,1,1,0,0,3,4,1,3,0,0,0,10935,0,0,0,0,0,0,0,1,0,0,0
kn10937,4,0,0,1,1,0,2,0,3,0,3,3,0,1,2,0,0,0,0,0,10936,0,0,0,0,0,0,0,1,0,0,0
kn10938,3,0,3,0,3,0,4,2,2,0,1,1,1,0,1,0,0,0,0,0,10937,0,0,0,0,0,0,0,1,0,0,0
kn10939,2,2,2,0,0,1,1,0,2,1,0,0,1,0,1,1,0,0,0,0,10938,0,0,1,0,0,0,0,0,0,0,0
kn10940,4,0,3,3,2,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,10939,0,0,0,0,0,0,0,1,0,0,0
kn10941,2,1,0,2,0,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,10940,0,0,0,0,0,0,1,0,0,0,0
kn10942,3,0,1,0,1,0,1,0,1,0,2,2,2,2,0,2,2,0,0,0,10941,0,0,0,0,0,0,0,1,0,0,0
kn10943,3,0,6,1,4,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,10942,0,0,0,0,0,0,0,1,0,0,0
kn10944,4,0,0,2,0,0,1,1,0,0,1,1,1,1,0,3,1,3,3,0,10943,0,0,0,0,0,0,0,1,0,0,0
kn10945,4,1,0,4,0,1,0,0,1,3,0,1,1,0,0,1,1,2,0,0,10944,0,0,0,0,0,0,0,1,0,0,0
kn10946,1,1,1,0,0,1,2,2,1,2,3,1,1,0,0,2,0,0,0,0,10945,0,0,0,0,0,0,0,1,0,0,0
kn10947,3,0,1,1,1,1,2,0,1,1,2,2,0,0,1,0,0,0,5,0,10946,0,0,0,0,0,0,0,1,0,0,0
kn10948,2,1,0,3,1,0,4,1,3,1,0,1,1,1,1,0,0,0,0,0,10947,0,0,0,0,0,0,0,1,0,0,0
kn10949,4,0,1,2,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,10948,0,0,0,0,0,0,1,0,0,0,0
kn10950,2,1,0,1,1,0,1,0,0,2,1,1,2,0,2,4,2,1,0,0,10949,0,0,0,0,0,0,0,1,0,0,0
kn10951,2,3,2,0,0,4,1,0,0,0,1,0,2,2,5,0,1,0,0,0,10950,0,0,0,0,0,0,0,1,0,0,0
kn10952,1,0,0,1,0,1,0,1,0,0,0,2,0,0,1,2,0,1,1,0,10951,0,0,0,0,0,0,1,0,0,0,0
kn10953,2,5,1,1,2,2,2,0,1,1,2,0,1,1,0,1,1,0,0,0,10952,0,0,0,0,0,0,0,1,0,0,0
kn10954,2,1,1,1,2,6,2,1,0,0,1,0,0,0,2,0,0,1,0,0,10953,0,0,0,0,0,0,0,1,0,0,0
kn10955,2,2,0,0,1,0,2,0,0,0,1,0,1,1,1,3,4,2,0,0,10954,0,0,0,0,0,0,0,1,0,0,0
kn10956,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,10955,0,0,0,0,0,0,1,0,0,0,0
kn10957,2,2,1,0,2,1,0,4,1,0,1,1,1,0,0,1,0,0,2,0,10956,0,0,0,0,0,0,0,1,0,0,0
kn10958,2,1,2,2,1,2,3,1,1,1,1,1,0,0,2,0,0,1,0,0,10957,0,0,0,0,0,0,0,1,0,0,0
kn10959,4,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,0,2,5,0,10958,0,0,0,0,0,0,0,1,0,0,0
kn10960,2,1,0,1,1,0,5,2,2,1,3,0,0,0,0,1,0,1,1,0,10959,0,0,0,0,0,0,0,1,0,0,0
kn10961,3,0,2,1,3,0,4,2,2,2,1,0,1,2,0,0,0,0,0,0,10960,0,0,0,0,0,0,0,1,0,0,0
kn10962,4,0,3,3,3,1,0,0,0,2,3,1,0,0,0,2,0,0,0,0,10961,0,0,0,0,0,0,0,1,0,0,0
kn10963,2,3,5,4,4,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,10962,0,0,0,0,0,0,0,1,0,0,0
kn10964,3,0,1,0,0,0,2,0,3,2,0,1,4,2,1,1,1,0,0,0,10963,0,0,0,0,0,0,0,1,0,0,0
kn10965,7,0,0,0,0,0,2,0,0,3,1,2,1,3,0,2,1,0,1,0,10964,0,0,0,0,0,0,0,1,0,0,0
kn10966,1,1,2,1,1,3,0,0,0,0,2,0,2,1,0,0,1,0,5,0,10965,0,0,0,0,0,0,0,1,0,0,0
kn10967,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10966,0,0,0,0,0,0,0,1,0,0,0
kn10968,3,0,2,1,0,1,2,0,2,0,4,3,1,2,1,0,0,1,0,0,10967,0,0,0,0,0,0,0,1,0,0,0
kn10969,2,2,2,1,1,0,0,3,3,3,1,1,3,0,0,0,0,0,0,0,10968,0,0,0,0,0,0,0,1,0,0,0
kn10970,1,1,1,1,0,0,0,0,0,1,0,0,1,0,2,0,7,4,0,0,10969,0,0,0,0,0,0,0,1,0,0,0
kn10971,2,1,0,0,1,3,2,5,1,2,1,0,0,0,0,1,1,0,1,0,10970,0,0,0,0,0,0,0,1,0,0,0
kn10972,2,2,4,2,0,3,0,0,1,1,1,3,0,0,0,1,0,0,1,0,10971,0,0,0,0,0,0,0,1,0,0,0
kn10973,4,0,2,2,0,2,1,0,1,4,0,0,1,3,1,1,0,1,0,0,10972,0,0,0,0,0,0,0,1,0,0,0
kn10974,4,3,3,4,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0,0,10973,0,0,0,0,0,0,0,1,0,0,0
kn10975,2,1,2,0,0,0,1,2,0,0,2,3,1,3,0,1,0,0,0,0,10974,0,0,0,0,0,0,0,1,0,0,0
kn10976,2,2,0,1,0,2,0,2,4,1,4,1,1,0,0,0,0,0,0,0,10975,0,0,0,0,0,0,0,1,0,0,0
kn10977,2,1,2,0,1,0,0,0,0,0,1,0,0,1,0,1,1,5,6,0,10976,0,0,0,0,0,0,0,1,0,0,0
kn10978,4,5,2,4,2,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,10977,0,0,0,0,0,0,0,1,0,0,0
kn10979,2,2,4,2,1,1,1,2,3,0,0,3,1,0,2,0,0,0,0,0,10978,0,0,0,0,0,0,0,1,0,0,0
kn10980,3,2,2,0,1,0,2,2,2,2,3,2,0,0,0,0,0,2,0,0,10979,0,0,0,0,0,0,0,1,0,0,0
kn10981,2,1,1,0,0,2,6,0,1,0,4,0,1,1,1,1,0,0,0,0,10980,0,0,0,0,0,0,0,1,0,0,0
kn10982,3,1,5,0,2,2,1,0,2,1,0,2,0,0,0,0,0,0,1,0,10981,0,0,0,0,0,0,0,1,0,0,0
kn10983,2,2,1,0,2,1,0,1,0,1,2,2,1,1,0,3,1,2,0,0,10982,0,0,0,0,0,0,0,1,0,0,0
kn10984,2,1,3,2,2,1,1,3,0,0,1,1,1,1,0,1,0,0,2,0,10983,0,0,0,0,0,0,0,1,0,0,0
kn10985,4,0,0,1,2,0,3,2,1,0,3,3,0,1,0,3,0,0,0,0,10984,0,0,0,0,0,0,0,1,0,0,1
kn10986,2,2,0,4,0,3,1,2,1,0,0,1,2,0,0,0,0,0,1,0,10985,0,0,0,0,0,0,0,1,0,0,0
kn10987,3,0,2,2,0,2,2,0,2,1,0,2,0,0,0,0,0,0,0,0,10986,0,0,0,0,0,0,0,1,0,0,0
kn10988,4,0,0,3,1,0,0,0,0,0,0,1,0,1,0,2,5,4,1,0,10987,0,0,0,0,0,0,0,1,0,0,0
kn10989,3,2,1,0,0,1,0,1,1,3,2,0,0,0,1,3,4,0,0,0,10988,0,0,0,0,0,0,0,1,0,0,0
kn10990,2,2,1,1,0,1,3,2,3,2,0,1,1,1,1,0,0,0,0,0,10989,0,0,0,0,0,0,0,1,0,0,0
kn10991,7,3,4,1,1,1,3,0,1,0,1,0,0,0,0,0,0,1,0,0,10990,0,0,0,0,0,0,0,1,0,0,0
kn10992,3,0,2,0,1,2,1,0,1,3,1,0,1,0,4,3,2,0,1,0,10991,0,0,0,0,0,0,0,1,0,0,0
kn10993,3,2,3,0,1,1,1,2,0,0,2,0,1,0,0,1,3,0,0,0,10992,0,0,0,0,0,0,0,1,0,0,0
kn10994,3,0,1,1,0,0,3,1,1,7,2,0,2,0,0,0,0,0,0,0,10993,0,0,0,0,0,0,0,1,0,0,0
kn10995,2,1,2,1,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,0,10994,0,0,0,0,0,0,1,0,0,0,0
kn10996,3,1,3,1,3,0,0,0,3,0,1,1,4,4,1,0,1,0,0,0,10995,0,0,0,0,0,0,0,1,0,0,0
kn10997,4,2,0,2,4,1,2,1,0,0,1,0,0,1,1,0,0,4,0,0,10996,0,0,0,0,0,0,0,1,0,0,0
kn10998,4,2,2,1,0,0,1,0,1,0,0,1,0,0,2,2,3,4,3,0,10997,0,0,0,0,0,0,0,1,0,0,0
kn10999,4,0,1,2,0,1,0,0,2,0,0,0,2,1,1,2,1,4,1,0,10998,0,0,0,0,0,0,0,1,0,0,0
kn11000,5,6,2,1,1,1,3,0,1,0,2,0,0,0,0,1,0,0,0,0,10999,0,0,0,0,0,0,0,1,0,0,0
kn11001,2,1,1,0,3,0,1,0,2,1,4,0,0,2,2,3,0,1,0,0,11000,0,0,0,0,0,0,0,1,0,0,0
kn11002,7,1,2,0,3,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,11001,0,0,0,0,0,0,0,1,0,0,0
kn11003,3,0,2,0,0,1,0,2,0,0,0,1,1,0,0,0,0,1,8,0,11002,0,0,0,0,0,0,0,1,0,0,0
kn11004,3,3,5,0,4,0,0,2,0,2,2,0,1,0,0,2,0,2,0,0,11003,0,0,0,0,0,0,0,1,0,0,0
kn11005,2,2,2,3,2,2,2,0,1,0,0,0,0,0,2,1,0,0,0,0,11004,0,0,0,0,0,0,0,1,0,0,0
kn11006,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,12,0,11005,0,0,0,0,0,0,0,1,0,0,1
kn11007,3,1,2,1,0,1,1,2,1,0,1,0,0,0,0,1,0,0,0,0,11006,0,0,0,0,0,0,1,0,0,0,0
kn11008,2,2,3,0,3,2,2,0,1,1,1,2,0,0,0,1,0,1,0,0,11007,0,0,0,0,0,0,0,1,0,0,0
kn11009,2,3,1,0,0,1,0,0,0,0,1,0,0,0,1,1,2,2,0,0,11008,0,0,0,0,0,0,1,0,0,0,0
kn11010,3,1,1,2,1,1,1,1,3,0,2,1,1,2,3,1,0,0,0,0,11009,0,0,0,0,0,0,0,1,0,0,0
kn11011,3,0,1,0,1,0,1,0,0,1,7,0,4,2,1,0,0,0,0,0,11010,0,0,0,0,0,0,0,1,0,0,0
kn11012,4,0,0,1,0,0,1,0,0,1,0,0,0,1,3,3,3,1,0,0,11011,0,0,0,0,0,0,0,1,0,0,0
kn11013,3,1,2,0,1,0,3,0,0,1,1,0,0,0,0,2,2,2,7,0,11012,0,0,0,0,0,0,0,1,0,0,0
kn11014,3,1,2,0,0,2,1,0,3,0,1,1,2,2,1,1,2,2,0,0,11013,0,0,0,0,0,0,0,1,0,0,0
kn11015,6,0,0,0,2,2,1,1,0,2,1,1,1,0,2,2,1,0,0,0,11014,0,0,0,0,0,0,0,1,0,0,0
kn11016,3,2,2,0,0,0,3,0,2,1,0,2,0,0,0,1,1,4,2,0,11015,0,0,0,0,0,0,0,1,0,0,0
kn11017,3,0,2,2,1,1,1,1,0,0,2,1,0,5,2,1,2,0,0,0,11016,0,0,0,0,0,0,0,1,0,0,0
kn11018,2,1,1,2,0,2,2,2,1,2,1,0,4,1,0,0,0,1,0,0,11017,0,0,0,0,0,0,0,1,0,0,0
kn11019,3,0,1,0,1,2,1,0,0,0,1,0,1,1,1,3,1,1,5,0,11018,0,0,0,0,0,0,0,1,0,0,0
kn11020,6,1,0,1,1,2,2,1,2,2,0,0,1,0,0,0,4,0,0,0,11019,0,0,0,0,0,0,0,1,0,0,0
kn11021,2,3,1,0,2,1,6,0,1,0,1,3,2,1,0,0,0,1,0,0,11020,0,0,0,0,0,0,0,1,0,0,0
kn11022,4,0,0,1,0,1,1,1,0,1,0,0,0,1,0,2,1,4,6,0,11021,0,0,0,0,0,0,0,1,0,0,0
kn11023,3,1,4,4,2,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,11022,0,0,0,0,0,0,0,1,0,0,0
kn11024,3,4,2,7,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,11023,0,0,0,0,0,0,0,1,0,0,0
kn11025,2,2,3,1,2,1,4,2,0,1,3,0,0,0,1,0,0,0,0,0,11024,0,0,0,0,0,0,0,1,0,0,0
kn11026,2,2,0,3,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,11025,0,0,0,0,0,0,1,0,0,0,0
kn11027,2,2,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,3,7,0,11026,0,0,0,0,0,0,0,1,0,0,0
kn11028,1,1,1,1,1,0,1,0,1,1,2,1,0,1,0,0,3,2,6,0,11027,0,0,0,0,0,0,0,1,0,0,0
kn11029,4,0,0,1,0,3,2,0,2,1,1,1,0,0,0,0,0,0,0,0,11028,0,0,0,0,0,0,1,0,0,0,0
kn11030,4,4,0,2,2,1,1,0,2,0,1,0,0,0,0,0,0,0,1,0,11029,0,0,0,0,0,0,0,1,0,0,0
kn11031,4,0,0,2,0,1,0,1,0,0,2,0,0,1,0,0,0,0,13,0,11030,0,0,0,0,0,0,0,1,0,0,0
kn11032,5,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11031,0,0,0,0,0,0,1,0,0,0,0
kn11033,2,3,2,0,2,2,0,1,0,2,2,2,2,0,0,0,0,3,0,0,11032,0,0,0,0,0,0,0,1,0,0,0
kn11034,2,4,0,1,0,0,2,0,1,0,0,0,1,1,0,2,0,0,0,0,11033,0,0,0,0,0,0,1,0,0,0,0
kn11035,2,1,1,1,5,4,2,0,1,0,0,1,0,0,1,0,0,1,0,0,11034,0,0,0,0,0,0,0,1,0,0,0
kn11036,3,2,2,0,1,0,0,0,1,1,0,0,4,0,1,2,2,3,0,0,11035,0,0,0,0,0,0,0,1,0,0,0
kn11037,2,1,1,0,0,0,2,0,2,3,3,3,0,0,0,0,3,0,0,0,11036,0,0,0,0,0,0,0,1,0,0,0
kn11038,1,0,1,1,3,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,11037,0,0,0,0,0,0,0,1,0,0,0
kn11039,3,1,2,1,1,0,0,1,1,2,1,1,2,2,5,1,0,0,0,0,11038,0,0,0,0,0,0,0,1,0,0,0
kn11040,4,0,0,1,2,0,3,1,0,0,1,1,1,2,3,0,1,1,0,0,11039,0,0,0,0,0,0,0,1,0,0,0
kn11041,4,0,0,2,2,0,1,1,0,0,0,0,2,1,1,2,4,2,0,0,11040,0,0,0,0,0,0,0,1,0,0,0
kn11042,1,2,1,0,0,1,1,0,0,0,1,0,1,0,4,1,2,2,4,0,11041,0,0,0,0,0,0,0,1,0,0,0
kn11043,2,2,0,0,0,1,3,1,3,3,1,1,1,0,0,0,0,3,0,0,11042,0,0,0,0,0,0,0,1,0,0,0
kn11044,9,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11043,0,0,0,0,0,0,0,1,0,0,0
kn11045,4,0,0,1,1,0,1,0,1,0,2,2,2,0,0,1,2,2,2,0,11044,0,0,0,0,0,0,0,1,0,0,0
kn11046,6,7,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,11045,0,0,0,0,0,0,0,1,0,0,0
kn11047,3,3,3,2,3,0,1,1,0,0,2,0,2,0,3,0,0,1,0,0,11046,0,0,0,0,0,0,0,1,0,0,0
kn11048,2,2,1,1,0,0,1,0,0,0,3,2,0,0,1,1,3,6,0,0,11047,0,0,0,0,0,0,0,1,0,0,0
kn11049,3,0,2,0,0,0,1,2,2,0,2,1,2,1,1,1,1,0,3,0,11048,0,0,0,0,0,0,0,1,0,0,1
kn11050,2,1,0,0,1,3,1,2,0,3,3,0,1,0,2,0,0,0,2,0,11049,0,0,0,0,0,0,0,1,0,0,0
kn11051,4,0,2,1,1,0,1,0,2,0,0,0,0,0,0,0,2,3,7,0,11050,0,0,0,0,0,0,0,1,0,0,0
kn11052,4,2,2,4,1,1,3,1,1,0,0,1,0,0,1,1,0,0,0,0,11051,0,0,0,0,0,0,0,1,0,0,0
kn11053,3,0,2,0,0,0,3,0,0,0,1,1,1,1,1,3,4,2,2,0,11052,0,0,0,0,0,0,0,1,0,0,0
kn11054,2,1,4,4,5,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,11053,0,0,0,0,0,0,0,1,0,0,0
kn11055,2,1,0,2,0,1,2,1,0,1,5,3,1,0,1,1,0,0,1,0,11054,0,0,0,0,0,0,0,1,0,0,0
kn11056,2,1,2,1,3,1,3,1,1,1,1,0,0,2,0,1,0,1,0,0,11055,0,0,0,0,0,0,0,1,0,0,0
kn11057,2,1,0,0,0,2,1,1,0,1,2,0,2,1,3,3,1,2,0,0,11056,0,0,0,0,0,0,0,1,0,0,0
kn11058,2,1,1,4,0,1,1,0,0,1,0,0,5,1,3,2,0,1,0,0,11057,0,0,0,0,0,0,0,1,0,0,0
kn11059,3,0,2,0,0,0,2,1,0,0,1,0,0,0,2,1,5,0,3,0,11058,0,0,0,0,0,0,0,1,0,0,0
kn11060,2,2,0,0,0,1,3,4,0,3,2,0,1,2,0,0,0,1,2,0,11059,0,0,1,0,0,0,0,0,0,0,0
kn11061,1,3,5,5,3,0,2,1,0,1,2,0,0,0,0,0,1,1,0,0,11060,0,0,0,0,0,0,0,1,0,0,0
kn11062,3,3,5,1,3,1,0,0,0,1,0,1,1,0,2,2,0,1,1,0,11061,0,0,0,0,0,0,0,1,0,0,0
kn11063,3,2,1,0,0,0,1,0,2,3,1,1,1,1,2,1,3,0,1,0,11062,0,0,0,0,0,0,0,1,0,0,0
kn11064,4,2,2,3,2,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,11063,0,0,0,0,0,0,0,1,0,0,0
kn11065,3,0,2,1,0,0,2,0,0,2,4,0,2,0,1,2,2,0,0,0,11064,0,0,0,0,0,0,0,1,0,0,0
kn11066,3,2,1,1,1,1,1,1,3,0,3,1,1,1,1,2,2,0,0,0,11065,0,0,0,0,0,0,0,1,0,0,0
kn11067,2,2,5,2,2,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,11066,0,0,0,0,0,0,0,1,0,0,0
kn11068,2,2,3,4,0,1,1,0,0,2,1,1,2,1,0,2,2,0,0,0,11067,0,0,0,0,0,0,0,1,0,0,0
kn11069,3,1,1,0,2,0,0,0,0,0,0,1,1,0,3,1,2,0,0,0,11068,0,0,0,0,0,0,1,0,0,0,0
kn11070,4,0,0,1,3,2,2,1,0,0,1,0,0,2,1,1,1,2,1,0,11069,0,0,0,0,0,0,0,1,0,0,0
kn11071,4,3,2,3,2,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,11070,0,0,0,0,0,0,0,1,0,0,0
kn11072,3,1,1,0,0,1,2,0,1,1,0,6,0,1,2,1,0,1,0,0,11071,0,0,0,0,0,0,0,1,0,0,0
